id,answer,cost,text,section,header,div,p,s
malik-moraleda-et-al-2023-concepts-are-restructured-during-language-contact-the-birth-of-blue-and-other-color-concepts.pdf.tei.xml,"The main claim of this paper is that learning a second language can change the concepts in the first language, as evidenced by the remapping of concepts in Tsimane' speakers after learning Bolivian Spanish.",5.09e-4,"Words and the concepts they represent vary across languages. Here we ask if mother-tongue concepts are altered by learning a second language. What happens when speakers of Tsimane', a language with few consensus color terms, learn Bolivian Spanish, a language with more terms? Three possibilities arise: Concepts in Tsimane' may remain unaffected, or they may be remapped, either by Tsimane' terms taking on new meanings or by borrowing Bolivian-Spanish terms. We found that adult bilingual speakers (n = 30) remapped Tsimane' concepts without importing Bolivian-Spanish terms into Tsimane'. All Tsimane' terms become more precise; for example, concepts of monolingual shandyes and yu . shñus (~green or blue, used synonymously by Tsimane' monolinguals; n = 71) come to reflect the Bolivian-Spanish distinction of verde (~green) and azul (~blue). These results show that learning a second language can change the concepts in the first language.",abstract,Abstract,0,NA,NA
mattarozzi-et-al-2023-no(cebo)-vax-covid-19-vaccine-beliefs-are-important-determinants-of-both-occurrence-and-perceived.pdf.tei.xml,"The main claim of this paper is that COVID-19 vaccine hesitancy is a major hurdle that needs to be overcome in order to cope with the COVID-19 pandemic, and that the nocebo effect, where negative treatment outcomes are influenced by the psychosocial context surrounding treatment, may play a role in people's concerns about vaccine safety and adverse effects.",5.960000000000001e-4,"Vaccines against SARS-CoV-2 are the primary means for preventing moderate to severe COVID-19 and for reducing the viral circulation and the emergence of new viral variant (Levine-Tiefenbrun et al., 2021). Despite substantial data on the safety and efficacy of different types of SARS-CoV-2 vaccines provided by scientific institutions (Sadeghalvad et al., 2022), many people approach COVID-19 immune prophylaxis with concerns for adverse effects or even delay or refuse vaccination because of worry about their safety (Machingaidze & Wiysonge, 2021;Reno et al., 2021;Schwarzinger et al., 2021). Indeed, COVID-19 vaccine hesitancy is a major hurdle that needs to be overcome in order to cope with the COVID-19 pandemic. A wealth of research indicates that expectation of adverse somatosensory events may induce the occurrence of such experiences, a phenomenon known as the nocebo effect (Colloca & Miller, 2011). The nocebo effect refers to a negative treatment outcome that is attributable to the psychosocial context surrounding treatment rather than to pharmacological or biological treatment properties (",abstract,Abstract,0,NA,NA
michelmann-et-al-2023-evidence-that-event-boundaries-are-access-points-for-memory-retrieval.pdf.tei.xml,"The main claim of this paper is that high-level structure, marked by event boundaries, guides the process of memory scanning and mental simulation in accessing and searching through memories. The paper suggests that memory scanning is sped up by skipping ahead to the next event boundary upon reaching a decision threshold, and that event boundaries serve as access points to memory.",5.44e-4,"When recalling memories, we often scan information-rich continuous episodes, for example, to find our keys. How does our brain access and search through those memories? We suggest that high-level structure, marked by event boundaries, guides us through this process: In our computational model, memory scanning is sped up by skipping ahead to the next event boundary upon reaching a decision threshold. In adult Mechanical Turk workers from the United States, we used a movie (normed for event boundaries; Study 1, N = 203) to prompt memory scanning of movie segments for answers (Study 2, N = 298) and mental simulation (Study 3, N = 100) of these segments. Confirming model predictions, we found that memory-scanning times varied as a function of the number of event boundaries within a segment and the distance of the search target to the previous boundary (the key diagnostic parameter). Mental simulation times were also described by a skipping process with a higher skipping threshold than memory scanning. These findings identify event boundaries as access points to memory.",abstract,Abstract,0,NA,NA
miller-et-al-2023-ai-hyperrealism-why-ai-faces-are-perceived-as-more-real-than-human-ones.pdf.tei.xml,"The main claim of this paper is that AI-generated faces, particularly those of White individuals, are judged as human more often than actual human faces, leading to a phenomenon termed AI hyperrealism. This is attributed to the disproportionate training of algorithms on White faces, and the paper also discusses the use of psychological theory to understand and potentially debias AI algorithms for ethical use.",5.4e-4,"Recent evidence shows that AI-generated faces are now indistinguishable from human faces. However, algorithms are trained disproportionately on White faces, and thus White AI faces may appear especially realistic. In Experiment 1 (N = 124 adults), alongside our reanalysis of previously published data, we showed that White AI faces are judged as human more often than actual human faces-a phenomenon we term AI hyperrealism. Paradoxically, people who made the most errors in this task were the most confident (a Dunning-Kruger effect). In Experiment 2 (N = 610 adults), we used face-space theory and participant qualitative reports to identify key facial attributes that distinguish AI from human faces but were misinterpreted by participants, leading to AI hyperrealism. However, the attributes permitted high accuracy using machine learning. These findings illustrate how psychological theory can inform understanding of AI outputs and provide direction for debiasing AI algorithms, thereby promoting the ethical use of AI.",abstract,Abstract,0,NA,NA
millgram-et-al-2023-knowledge-about-the-source-of-emotion-predicts-emotion-regulation-attempts-strategies-and-perceived.pdf.tei.xml,"The main claim of this paper is that knowledge about the source of negative emotions plays an important role in emotion regulation, and that higher knowledge of the source predicts more emotion-regulation attempts, the use of specific emotion-regulation strategies, greater perceived success in regulating emotions, and greater wellbeing.",5.01e-4,"People's ability to regulate emotions is crucial to healthy emotional functioning. One overlooked aspect in emotionregulation research is that knowledge about the source of emotions can vary across situations and individuals, which could impact people's ability to regulate emotion. Using ecological momentary assessments (N = 396; 7 days; 5,466 observations), we measured adults' degree of knowledge about the source of their negative emotions. We used language processing to show that higher reported knowledge led to more concrete written descriptions of the source. We found that higher knowledge of the source predicted more emotion-regulation attempts; increased the use of emotion-regulation strategies that target the source (cognitive reappraisal, situation modification) versus strategies that do not (distraction, emotional eating); predicted greater perceived success in regulating emotions; and greater wellbeing. These patterns were evident both within and between persons. Our findings suggest that pinpointing the source of emotions might play an important role in emotion regulation.",abstract,Abstract,0,NA,NA
napp-breda-2023-the-gender-equality-paradox-in-chess-holds-among-young-players-a-commentary-on-the-vishkin-(2022)-study.pdf.tei.xml,"The main claim of this paper is that there is a gender-equality paradox in chess, and that it is not entirely driven by a generational shift mechanism as argued by Vishkin (2022). The paper also argues that previous explanations for the paradox cannot be dismissed.",5.05e-4,"shows that female participation in chess is lower in more gender equal countries (the ""gender-equality paradox"") but that this relation is driven by the mean age of the players in a country, which makes it more of an epiphenomenon than a real paradox. Relying on the same data on competitive chess players (N = 768,480 from 91 countries) as well as on data on 15-year-old students (N = 312,571 from 64 countries), we show that the genderequality paradox for chess holds among young players. The paradox also remains on the whole population of chess players when controlling for the age of the players at the individual rather than at the country level or when controlling for age differences across countries. Therefore, there is a gender-equality paradox in chess that is not entirely driven by a generational shift mechanism as argued by Vishkin (2022), and previous explanations for the paradox cannot be dismissed.",abstract,Abstract,0,NA,NA
o-mara-kunz-et-al-2023-surviving-racism-and-sexism-what-votes-in-the-television-program-survivor-reveal-about.pdf.tei.xml,"The main claim of this paper is that while everyone technically has a 1-in-18 chance for success, individual burdens and privileges can affect the actual likelihood of achieving success.",1.82e-4,"We all technically have a 1-in-18 shot for the million, but because we all come with our burdens and privileges, that 1-in-18 might be bigger or smaller for some people.",abstract,Abstract,0,NA,NA
pace-et-al-2023-different-mechanisms-for-supporting-mental-imagery-and-perceptual-representations-modulation-versus.pdf.tei.xml,"The main claim of this paper is that despite the phenomenological differences between mental imagery and visual perception, recent research suggests a tight coupling between the two, as they share similar patterns of brain activity.",2.1e-4,"For most people, the experience of mental imagery is categorically and undeniably different from visual perception. It is degraded, vague, fleeting, or even nonexistent. Despite these striking phenomenological differences, recent research on imagery suggests a tight coupling between imagery and perception. They share similar patterns of brain activity (",abstract,Abstract,0,NA,NA
pasek-et-al-2023-thinking-about-god-encourages-prosociality-toward-religious-outgroups-a-cross-cultural-investigation.pdf.tei.xml,"The main claim of this paper is that religious identities and beliefs about the nature of gods are important markers of group boundaries and can exacerbate religious division. Additionally, the paper suggests that religously inspired prosociality is often parochial.",2.17e-4,"However, people diverge in their religious identities and their understanding of the nature of gods, and these divides are important markers of group boundaries. Religiously inspired prosociality is often thought to be parochial and to exacerbate religious division (",abstract,Abstract,0,NA,NA
pillai-et-al-2023-repeatedly-encountered-descriptions-of-wrongdoing-seem-more-true-but-less-unethical-evidence-in-a.pdf.tei.xml,"The main claim of this paper is that sending news headlines about wrongdoings to people's smartphones can make those wrongdoings seem less unethical over time, and that this moral-repetition effect occurs due to the affective-desensitization mechanism of diminishing anger. The paper also addresses theoretical questions about how repetition affects judgment and whether the moral-repetition effect occurs outside of brief lab studies.",7.76e-4,"Smartphones frequently interrupt our lives with reports about other people's wrongdoing. As we receive news alerts or compulsively check social media, we encounter videos of people licking food at grocery stores (Garcia, 2019), rumors about children smuggled in cabinets (Dickson, 2020), and descriptions of other real and fictional wrongdoings. Morally outrageous content often goes viral on social media (Brady et al., 2017), making users likely to encounter the same description of the same wrongdoing repeatedly. How might this repeated exposure affect moral judgments? Theoretically, repeated exposure could make a wrongdoing seem more unethical by increasing its salience (Mrkva & Van Boven, 2020) or by implying it is infamous ( Jacoby et al., 1989;Weaver et al., 2007). However, in laboratory experiments, repetition makes wrongdoings seem less unethical (Effron, 2022;Effron & Raj, 2020). This moral-repetition effect occurs because repeatedly reading about wrongdoings diminishes anger (an affective-desensitization mechanism; Dijksterhuis & Smith, 2002), and less anger means less severe moral judgments (Avramova & Inbar, 2013). However, it is unclear whether the moral-repetition effect occurs outside of brief lab studies. The present longitudinal experiment tested whether sending news headlines about wrongdoings to people's smartphones, during approximately 2 weeks of their daily lives, can make those wrongdoings seem less unethical days later. In addition to testing the robustness, longevity, and generalizability of the moral-repetition effect, our experiment addressed theoretical questions about how repetition affects judgment.",abstract,Abstract,0,NA,NA
porter-et-al-2022-growth-mindset-intervention-delivered-by-teachers-boosts-achievement-in-early-adolescence.pdf.tei.xml,"The main claim of this paper is that teacher-delivered growth-mindset interventions can improve the grades of struggling students, particularly those whose teachers endorsed fixed mindsets before the intervention.",4.65e-4,"School underachievement is a persistent problem in the United States. Direct-to-student, computer-delivered growthmindset interventions have shown promise as a way to improve achievement for students at risk of failing in school; however, these interventions benefit only students who happen to be in classrooms that support growth-mindset beliefs. Here, we tested a teacher-delivered growth-mindset intervention for U.S. adolescents in Grades 6 and 7 that was designed to both impart growth-mindset beliefs and create a supportive classroom environment where those beliefs could flourish (N = 1,996 students, N = 50 teachers). The intervention improved the grades of struggling students in the target class by 0.27 standard deviations, or 2.81 grade percentage points. The effects were largest for students whose teachers endorsed fixed mindsets before the intervention. This large-scale, randomized controlled trial demonstrates that growth-mindset interventions can produce gains when delivered by teachers.",abstract,Abstract,0,NA,NA
rissman-et-al-2023-universal-constraints-on-linguistic-event-categories-a-cross-cultural-study-of-child-homesign.pdf.tei.xml,"The main claim of this paper is that despite the variability in how different languages categorize events, there are cross-linguistically universal ways of using language to categorize events. The paper draws on data from homesigners, who are deaf individuals without access to a language model, to investigate this claim.",7.27e-4,"Language imposes category structure on the dynamic world of events around us. Any given event can be categorized in multiple ways (DeLancey, 1991;Gleitman, 1990). For example, the activity shown in Figure 1a could be described as ""painting"" but also as ""creating art,"" ""holding a paintbrush,"" or ""having fun."" Verbs in different languages often impose different categories. For example, English speakers commonly describe the events in Figures 1a and 1b using two different verbs (paint, draw). In contrast, Mandarin Chinese speakers use the same verb for both events (huà, ""create a pictorial representation""). In this study, we asked whether, despite this variability, there are cross-linguistically universal ways of using language to categorize events. If so, what gives rise to these common patterns? We drew on a unique source of data to address these questions-event descriptions from 10 child homesigners spanning five countries (Guatemala, Nicaragua, United States, Taiwan, Turkey). Homesigners are deaf individuals who do not have access to a language model. Their hearing losses prevent them from acquiring the spoken language in their environment, and they have not been exposed to a sign language. Despite their lack of a usable model for language, these individuals communicate using self-created gestures that function like natural human language and have many of the properties of language (Coppola & Newport, 2005;Goldin-Meadow, 2003, 2020). Homesign therefore provides a window onto categories that people use to communicate that are 1140328P SSXXX10.",abstract,Abstract,0,NA,NA
sala-et-al-2023-no-appreciable-effect-of-education-on-aging-associated-declines-in-cognition-a-20-year-follow-up-study.pdf.tei.xml,"The main claim of this paper is that education level has no substantial role in aging-related changes in cognition, as it had no impact on the rate of change in cognitive abilities over a 20-year period in a sample of Japanese adults.",4.88e-4,"Education has been claimed to reduce aging-associated declines in cognitive function. Given its societal relevance, considerable resources have been devoted to this research. However, because of the difficulty of detecting modest rates of change, findings have been mixed. These discrepancies may stem from methodological shortcomings such as short time spans, few waves, and small samples. The present study overcame these limitations (N = 1,892, nine waves over a period of 20 years). We tested the effect of education level on baseline performance (intercept) and the rate of change (slope) in crystallized and fluid cognitive abilities (gc and gf, respectively) in a sample of Japanese adults. Albeit positively related to both intercepts, education had no impact on either the gc or the gf slope. Furthermore, neither intercept exhibited any appreciable correlation with either slope. These results thus suggest that education has no substantial role (direct or mediated) in aging-related changes in cognition.",abstract,Abstract,0,NA,NA
schmidt-et-al-2023-igen-or-shygen-generational-differences-in-shyness.pdf.tei.xml,"The main claim of this paper is that Generation Z, born between 1997-2012, is characterized by increased levels of depression, anxiety, risk aversion, loneliness, and concern about safety, as well as decreased face-to-face social interactions, which may be influenced by their immersion in technology and social media from birth.",6.820000000000001e-4,"Each generation is characterized by distinct sociocultural, sociopolitical, and socioeconomic events that are presumed to shape beliefs, values, attitudes, and personality development. For example, one unique aspect of Generation Z (birth era: 1997-2012) is that it is the first generation to have been immersed in the use of technology such as smartphones, accessible Internet, and social media from birth. Twenge (2017) has labeled Gen Z iGen to reflect Gen Zers' ease and pervasive use of the Internet and smartphones in day-to-day social communication. Twenge (2017) has also suggested that the ubiquitous use of technology and online social media may have influenced Gen Zers' personality development and associated psychological characteristics. Indeed, members of Gen Z have been characterized in the popular media, and on the basis of their responses to items in empirical national surveys, as more depressed, anxious, risk adverse, cautious, lonely, and concerned about safety and as engaged in fewer face-to-face social interactions than prior generations (APA, 2018(APA,, 2020;;Twenge, 2017;Twenge & Park, 2019; Twenge et al., 2019). Furthermore, a recent meta-analysis reported that the behavioral and cognitive correlates of shyness, such as inhibition and evaluative fear associated with faceto-face interactions, are also related to shyness during online social interactions (Appel & Gnambs, 2019). Che ˛c ´ (2019) believes that the online social world does not promote social skills in the same way as do in-person interactions, and without face-to-face interactions, some characteristics of shyness are exacerbated. Accordingly, it would not be surprising if recently developed digital 1163877P SSXXX10.",abstract,Abstract,0,NA,NA
semin-et-al-2023-investigating-inattentional-blindness-through-the-lens-of-fear-chemosignals.pdf.tei.xml,"The main claim of this paper is that exposure to fear chemosignals can reduce the inattentional-blindness handicap, leading to an increased detection of unexpected stimuli.",4.98e-4,"Inattentional blindness is a phenomenon wherein people fail to perceive obvious stimuli within their vision, sometimes leading to dramatic consequences. Research on the effects of fear chemosignals suggests that they facilitate receivers' sensory acquisition. We aimed to examine the interplay between these phenomena, investigating whether exposure to fear chemosignals (vs. rest body odors) can reduce the inattentional-blindness handicap. Utilizing a virtual-reality aquarium, we asked participants to count how many morsels a school of fish consumed while two unexpected stimuli swam by. We predicted that participants exposed to fear chemosignals (N = 131) would detect unexpected stimuli significantly more often than participants exposed to rest body odors (N = 125). All participants were adult Portuguese university students aged 18 to 40 years. The results confirmed our hypothesis, χ 2 (1) = 6.10, p = .014, revealing that exposure to fear chemosignals significantly increased the detection of unexpected stimuli by about 10%. The implications of our findings open a novel avenue for reducing the adverse consequences of inattentional blindness.",abstract,Abstract,0,NA,NA
siev-teeny-2023-personal-misconduct-elicits-harsher-professional-consequences-for-artists-(vs-scientists)-a-moral.pdf.tei.xml,"The main claim of this paper is that the perceived artistic-versus-scientific nature of an offender's professional work can contribute to variations in the professional consequences of their misconduct. The paper theorizes that work viewed as more art than science is harder to mentally separate from the artist's personal moral character, leading to increased professional costs for misconduct for those perceived more as artists.",7.44e-4,"Perpetrators of sexual misconduct, racial misconduct, and other forms of personal misconduct are increasingly likely to face professional consequences for their wrongful behavior. However, similar offenses often result in dissimilar professional outcomes (North et al., 2019). What might contribute to this variation? We propose that one factor is the perceived artistic-versus-scientific nature of the offender's professional work. Drawing on research in moral decoupling (Bhattacharjee et al., 2013), we theorize that work viewed as more art than science (vs. more science than art) is harder to mentally separate from the artist's (vs. the scientist's) personal moral character. As a result, this psychological process increases the professional (i.e., work-relevant) costs of misconduct for those perceived more as artists (vs. scientists). Surprisingly little research has examined how categorizing someone or something as ""artistic"" versus ""scientific"" affects judgments, even though these labels are prominently used and frequently contrasted in everyday experience. For example, people describe skills and activities as ""more art than science"" (and vice versa; Mihm, 2022) and people as ""artsy"" or ""science-y"" (Feist, 1998;Pearson, 2016). Individuals hold bachelor of arts or bachelor of science degrees; governments allocate separate funding for arts and sciences; marketers frame products as more artistic or scientific (Philipp-Muller et al., 2023). Yet the implications of these categorizations for social judgment remain understudied. According to prior literature, when people, activities, works, and so on are categorized as artistic, it suggests that they involve emotion, imagination, intuition, or all three (Bullot & Reber, 2013). In contrast, when such objects are categorized as scientific, it suggests they involve cognitive, procedural, and systematic processes (Miceli et al., 2020). Here, we examine how categorizing",abstract,Abstract,0,NA,NA
snyder-henry-2023-regional-measures-of-sexual-orientation-bias-predict-where-same-gender-couples-live.pdf.tei.xml,"The main claim of this paper is to investigate how regional measures of bias against sexual minorities relate to where same-gender couples live, and to determine the predictors of these regional measures of bias.",6.85e-4,"Among the decisions that people make in their lives, choosing where to live can be one of the most consequential. Seemingly endless factors-cost, neighborhood, shops, proximity to family, new jobs, educational opportunities, et cetera-complicate the process (Kulu & Milewski, 2007). But for people in same-gender relationships, the process is even more complicated. Questions such as ""will our community accept and support us?"" become vitally important. But do systemic factors concerning sexuality relate to same-gender couples' residency location? Here, we consider how regional measures of bias relate to where same-gender couples live. We address two questions. First, what are some of the important predictors of regional measures of bias (explicit and implicit) against sexual minorities, and do these regional measures of bias relate to each other? Second, do these regional measures of bias predict where same-gender couples live? People can be biased toward groups at both the individual and community levels (Hehman et al., 2019;Murphy & Walton, 2013). Systemic bias exists where inequalities privilege people from some groups and disadvantage others (Murphy et al., 2018). Lesbian, gay, and bisexual (LGB) populations in the United States have received discriminatory treatment within various systems, including the justice system (Strader & Hay, 2019), the military (e.g., ""don't ask, don't tell""), and the medical system (e.g., negligence during the HIV/ AIDS epidemic). Today, systemic bias still threatens LGB 1173903P SSXXX10.1177/09567976231173903Snyder, HenryPsychological Science research-article2023",abstract,Abstract,0,NA,NA
sobel-et-al-2024-distinct-inhibitory-control-processes-underlie-children-s-judgments-of-fairness.pdf.tei.xml,"The main claim of this paper is that children demonstrate a sophisticated understanding of fairness by endorsing the equal distribution of resources as a social norm. This understanding is evident in their preferences for equality when distributing resources and their expectations for others to do the same. The paper also suggests that by the age of 4, children are able to articulate the concept of dividing resources equally as a social norm of fairness.",4.5e-4,"How children endorse the ways resources are distributed indicates a sophisticated understanding of fairness (e.g., Damon, 1975;Shaw & Olson, 2012). Toddlers display clear preferences for equality when they distribute resources, and they expect others to do the same (e.g., Geraci et al., 2022;Geraci & Surian, 2011;Schmidt & Sommerville, 2011;Sloane et al., 2012). By the age of 4, children start to articulate dividing resources equally as a social norm of fairness, and they generate equal distributions among third-party others (e.g., Smith et al., 2013). They also integrate collaboration, merit, and the value of resources into their distributions (e.g.,",abstract,Abstract,0,NA,NA
stamkou-et-al-2023-awe-sparks-prosociality-in-children.pdf.tei.xml,"The main claim of this paper is that art promotes prosocial tendencies in children through the emotion of awe, and that art engagement has powerful effects on children's emotions and plays a central role in human life.",4.23e-4,"Art engagement has deep roots in human ontogeny and powerful effects on children's emotions. Infants as young as 5 months are more likely to smile and rhythmically move their body parts in response to music by Mozart than to baby talk (Zentner & Eerola, 2010), and 6-month-old infants are transfixed more by their mother's signing than by her speaking (Trehub, 2001). Why does art play such a central role in human life? Grounded in recent arguments about the social functions of art (Keltner & Oatley, 2022;Savage et al., 2021), we reason that art promotes prosocial tendencies in children through awe-an emotion central to the experience of art but that remains poorly understood in children (Aknin et al., 2018). We report two preregistered and well-powered experiments that provide the first evidence for the effects of art-produced awe on children's prosocial behavior toward strangers.",abstract,Abstract,0,NA,NA
stijovic-et-al-2023-homeostatic-regulation-of-energetic-arousal-during-acute-social-isolation-evidence-from-the-lab-and.pdf.tei.xml,"The main claim of this paper is that social isolation can lead to lowered energetic arousal and heightened fatigue, comparable to food deprivation, and that this effect is observed both in lab experiments and in real-life settings during a COVID-19 lockdown. The paper also suggests that lowered energy could be part of a homeostatic response to the lack of social contact.",5.21e-4,"Recent evidence suggests that social contact is a basic need governed by a social homeostatic system. Little is known, however, about how conditions of altered social homeostasis affect human psychology and physiology. Here, we investigated the effects of 8 hr of social isolation on psychological and physiological variables and compared this with 8 hr of food deprivation in a lab experiment (N = 30 adult women). Social isolation led to lowered self-reported energetic arousal and heightened fatigue, comparable with food deprivation. To test whether these findings would extend to a real-life setting, we conducted a preregistered field study during a COVID-19 lockdown (N = 87 adults; 47 women). The drop in energetic arousal after social isolation observed in the lab replicated in the field study for participants who lived alone or reported high sociability, suggesting that lowered energy could be part of a homeostatic response to the lack of social contact.",abstract,Abstract,0,NA,NA
sullivan-et-al-2023-parenting-practices-may-buffer-the-impact-of-adversity-on-epigenetic-age-acceleration-among-young.pdf.tei.xml,"The main claim of this paper is that children exposed to adversity exhibit lower epigenetic age acceleration when parents demonstrate increased positive and decreased negative parenting practices, regardless of treatment assignment.",5.25e-4,"This study examined whether children exposed to adversity would exhibit lower epigenetic age acceleration in the context of improved parenting. Children with developmental delays and externalizing behavior problems (N = 62; M age = 36.26 months; 70.97% boys, 29.03% girls; 71% Latinx, 22.6% Black) were drawn from a larger randomized controlled trial (RCT), which randomized them to receive Internet-delivered parent-child interaction therapy (iPCIT; n = 30) or community referrals as usual (RAU; n = 32). Epigenetic age acceleration was estimated with the pediatric buccal epigenetic clock, using saliva. Adversity was assessed using parent, family, and neighborhood-level cumulativerisk indicators. Adversity interacted with Time 2 (T2) observations of positive and negative-parenting practices to predict epigenetic age acceleration 1.5 years later, regardless of treatment assignment. Children exposed to more adversity displayed lower epigenetic age acceleration when parents evidenced increased positive (b = -0.15, p = .001) and decreased negative (b = -0.12, p = .01) parenting practices.",abstract,Abstract,0,NA,NA
tan-et-al-2023-the-role-of-humor-production-and-perception-in-the-daily-life-of-couples-an-interest-indicator.pdf.tei.xml,"The main claim of this paper is that humor plays an important role in relationship maintenance and mate choice, and that it may serve as an indicator of fitness-enhancing traits such as creativity and intelligence. The paper also suggests that the role of humor in relationships may be sex-differentiated, with females prioritizing a partner's capacity for humor production and males using humor displays to demonstrate their mate quality.",7.6e-4,"In established relationships, are couples who are funny more satisfied with each other, or are satisfied couples more able to see the funny side of their partners? Much research has found that humor promotes important relationship outcomes and is highly desired by potential mates (Buss, 1988). However, although evolutionarily minded scholars have employed frameworks like sexual-selection theory (Bressler et al., 2006) and the interest-indicator model (Li et al., 2009) to understand the roots and function of humor, such perspectives have not been applied to studying the day-to-day unfolding of humor in relationship maintenance. Evolutionarily minded research on humor has primarily focused on its importance in mate choice and relationship initiation, with much evidence documenting the desirability of a humorous partner (e.g., Bressler et al., 2006). Accounts, however, differ on the role of humor in these contexts. One prominent perspective draws on sexual-selection theory (Darwin, 1871(Darwin, /1981)), proposing that the capacity for humor may indicate the presence of other fitness-enhancing traits, like creativity and intelligence (Miller, 2000). Furthermore, humor's role as a fitness indicator may be sex-differentiated. Given the greater obligatory reproductive costs borne by females, they have evolved to be choosier than males (Trivers, 1972). Thus, according to this male-display/ female-choice model, females may prioritize a male's capacity for humor production when evaluating his quality, whereas males may use humor displays to demonstrate their mate quality (Bressler et al.",abstract,Abstract,0,NA,NA
teoh-hutcherson-2022-the-games-we-play-prosocial-choices-under-time-pressure-reflect-context-sensitive-information.pdf.tei.xml,"The main claim of this paper is that flexible, context-sensitive information search, rather than automatic responses, underlies the divergent effects of time pressure on prosocial decision-making. The paper demonstrates through two studies that different prosocial contexts (pure altruism vs. cooperation) have distinct effects on information search, driving people to prioritize information differently, particularly under time pressure. Furthermore, the paper suggests that these information priorities subsequently influence prosocial choices, accounting for the different effects of time pressure in altruistic and cooperative contexts.",6.01e-4,"Time pressure is a powerful experimental manipulation frequently used to arbitrate between competing dual-process models of prosocial decision-making, which typically assume that automatic responses yield to deliberation over time. However, the use of time pressure has led to conflicting conclusions about the psychological dynamics of prosociality. Here, we proposed that flexible, context-sensitive information search, rather than automatic responses, underlies these divergent effects of time pressure on prosociality. We demonstrated in two preregistered studies (N = 304 adults from the United States and Canada; Prolific Academic) that different prosocial contexts (i.e., pure altruism vs. cooperation) have distinct effects on information search, driving people to prioritize information differently, particularly under time pressure. Furthermore, these information priorities subsequently influence prosocial choices, accounting for the different effects of time pressure in altruistic and cooperative contexts. These findings help explain existing inconsistencies in the field by emphasizing the role of dynamic context-sensitive information search during social decision-making, particularly under time pressure.",abstract,Abstract,0,NA,NA
theobald-et-al-2022-test-anxiety-does-not-predict-exam-performance-when-knowledge-is-controlled-for-strong-evidence.pdf.tei.xml,The main claim of this paper is that test anxiety is widespread among students and is negatively linked to academic achievement. It also suggests that test-anxious students tend to perform more poorly on a wide range of achievement tests.,7.01e-4,"To obtain a university degree, students must successfully pass a series of examinations. For many students, taking an exam creates a particularly stressful situation. They worry about whether they will be able to recall their knowledge; their hearts beat faster, they sweat, and they want to escape the exam room. These cognitive and affective-physiological symptoms are indicative of test anxiety (Cassady & Johnson, 2002;Pekrun, 2001). Test anxiety is defined as worries about possible negative consequences or failure in evaluative situations (Zeidner, 2007). Test-anxious students tend to react with anxiety in evaluative situations, which is why test anxiety is described as a situation-specific trait (Spielberger & Vagg, 1995). Approximately every third student reports some level of test anxiety (Quek et al., 2019). This finding suggests that test anxiety is widespread among students. Meta-analyses consistently show that test anxiety is negatively linked to academic achievement. Test anxiety predicts lower academic achievement throughout primary, secondary, and postsecondary education (Hembree, 1988;Richardson et al., 2012), and across various disciplines, such as math and second-language learning (Caviola et al., 2021;Teimouri et al., 2019). Testanxious students perform more poorly on a wide range of achievement tests, such as classroom examinations, scholastic aptitude tests, and intelligence tests (von der Embse et al., 2018). Average correlations between test anxiety and various achievement measures vary between 1119391P SSXXX10.",abstract,Abstract,0,NA,NA
ustun-et-al-2022-flavor-sensing-in-utero-and-emerging-discriminative-behaviors-in-the-human-fetus.pdf.tei.xml,"The main claim of this paper is that the prenatal environment, specifically the aroma compounds conveyed through the mother's diet and the chemical environment in the amniotic fluid, play a significant role in shaping the sensory experiences of fetuses and newborns, ultimately influencing their adaptation to the postnatal environment.",4.05e-4,"Amniotic fluid is the first place where fetuses start to sense their environment, specifically their chemical environment (Brumley & Robinson, 2010). This experience provides continuous sensory information, such as taste and smell, from fetal to neonatal life (Mellor, 2019;Schaal, 2005). The continuity, based on early familiarization, allows newborns to adapt to the postnatal environment (Mellor, 2019). Among a huge variety of other compounds linked to maternal-fetal genotype and metabolism as well as the maternal environment, the prenatal environment is permeated with aroma compounds conveyed through the mother's diet (Schaal, 2016). This is the case for both human (",abstract,Abstract,0,NA,NA
van-de-calseyde-efendic-2022-taking-a-disagreeing-perspective-improves-the-accuracy-of-people-s-quantitative-estimates.pdf.tei.xml,"The main claim of this paper is that combining people's first estimate with their second estimate, made from the perspective of someone they often disagree with, can produce accurate judgments and improve the accuracy of people's aggregate estimates.",4.73e-4,"Many decisions rest on people's ability to make estimates of unknown quantities. In these judgments, the aggregate estimate of a crowd of individuals is often more accurate than most individual estimates. Remarkably, similar principles apply when multiple estimates from the same person are aggregated, and a key challenge is to identify strategies that improve the accuracy of people's aggregate estimates. Here, we present the following strategy: Combine people's first estimate with their second estimate, made from the perspective of someone they often disagree with. In five preregistered experiments (N = 6,425 adults; N = 53,086 estimates) with populations from the United States and United Kingdom, we found that such a strategy produced accurate estimates (compared with situations in which people made a second guess or when second estimates were made from the perspective of someone they often agree with). These results suggest that disagreement, often highlighted for its negative impact, is a powerful tool in producing accurate judgments.",abstract,Abstract,0,NA,NA
